['2016-05-21 21:05:00', 0, 'images/weathericons/icon28.png', u'Mostly Cloudy', '16', '75', u'SE', '8']
['2016-05-21 20:05:00', 0, 'images/weathericons/icon11.png', u'Light Rain', '17', '71', u'S', '10']
['2016-05-21 19:05:00', 0, 'images/weathericons/icon11.png', u'Rain Shower', '17', '64', u'SSW', '14']
['2016-05-21 18:05:00', 0, 'images/weathericons/icon34.png', u'Fair', '18', '63', u'S', '13']
['2016-05-21 17:05:00', 0, 'images/weathericons/icon28.png', u'Mostly Cloudy', '18', '63', u'S', '21']
['2016-05-21 16:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '18', '62', u'S', '18']
['2016-05-21 15:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '18', '60', u'SSW', '16']
['2016-05-21 14:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '18', '61', u'SSW', '16']
['2016-05-21 12:45:00', 0, 'images/weathericons/icon11.png', u'Light Rain', '17', '68', u'SSW', '14']
['2016-05-21 12:05:00', 0, 'images/weathericons/icon28.png', u'Mostly Cloudy', '17', '69', u'SW', '13']
['2016-05-21 10:45:00', 0, 'images/weathericons/icon28.png', u'Mostly Cloudy', '16', '78', u'SSW', '14']
['2016-05-21 10:05:00', 0, 'images/weathericons/icon28.png', u'Mostly Cloudy', '14', '83', u'SSW', '11']
['2016-05-21 09:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '14', '89', u'SW', '14']
['2016-05-21 08:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '13', '90', u'SW', '10']
['2016-05-21 07:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '12', '92', u'SSE', '2']
['2016-05-21 06:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '11', '98', u'SSE', '5']
['2016-05-21 05:05:00', 0, 'images/weathericons/icon20.png', u'Fog', '10', '99', u'SE', '3']
['2016-05-21 04:05:00', 0, 'images/weathericons/icon29.png', u'Partly Cloudy', '10', '100', u'SW', '3']
['2016-05-21 03:05:00', 0, 'images/weathericons/icon29.png', u'Partly Cloudy', '10', '97', u'WSW', '5']
['2016-05-21 02:05:00', 0, 'images/weathericons/icon31.png', u'Clear', '11', '96', u'WSW', '6']
['2016-05-21 01:05:00', 0, 'images/weathericons/icon31.png', u'Clear', '12', '93', u'WSW', '10']
['2016-05-21 00:05:00', 0, 'images/weathericons/icon33.png', u'Fair', '12', '91', u'SW', '10']
['2016-05-20 22:45:00', 0, 'images/weathericons/icon31.png', u'Clear', '13', '86', u'SW', '11']
['2016-05-20 22:05:00', 0, 'images/weathericons/icon29.png', u'Partly Cloudy', '14', '82', u'SW', '10']
['2016-05-20 21:05:00', 0, 'images/weathericons/icon11.png', u'Light Rain', '14', '80', u'SW', '14']
['2016-05-20 20:05:00', 0, 'images/weathericons/icon11.png', u'Light Rain', '14', '76', u'WSW', '16']
['2016-05-20 19:05:00', 0, 'images/weathericons/icon11.png', u'Light Rain', '16', '71', u'WSW', '21']
['2016-05-20 17:45:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '16', '66', u'WSW', '24']
['2016-05-20 17:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '17', '62', u'SW', '26']
['2016-05-20 16:05:00', 0, 'images/weathericons/icon30.png', u'Partly Cloudy', '17', '64', u'SW', '24']
['2016-05-20 15:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '16', '72', u'SW', '29']
['2016-05-20 14:05:00', 0, 'images/weathericons/icon26.png', u'Cloudy', '17', '63', u'SW', '31']
['2016-05-20 13:05:00', 0, 'images/weathericons/icon28.png', u'Mostly Cloudy', '18', '58', u'SW', '24']
['2016-05-20 12:05:00', 0, 'images/weathericons/icon30.png', u'Partly Cloudy', '17', '65', u'SSW', '18']
